orderID|orderTime|userID|couponsReceived|couponID1|price1|basePrice1|reward1|premiumProduct1|brand1|productGroup1|categoryIDs1|couponID2|price2|basePrice2|reward2|premiumProduct2|brand2|productGroup2|categoryIDs2|couponID3|price3|basePrice3|reward3|premiumProduct3|brand3|productGroup3|categoryIDs3|coupon1Used|coupon2Used|coupon3Used|basketValue
2831|2015-02-05 10:14:05|7388fc969c8562d4633025b43adf8b8c|2015-02-03 16:46:40|3c788027ffc11385ebda482981af8637|10.88|3.2|1.57|0|f6601412b868a05c118961e9d7869bc8|645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7|3afbaa4d2a7522fb565def58b7dbdebd|5.84|1.17|1.57|0|60911b4dbbed5feea938890a46ae07be|70f4a4f65c3c5f6b41cb04999d321967|7a04f5ee0a1363e6af5ca20434ed72a0|0ca021d44cfa94f8751d65358f511a0b|3.89|0|1.57|0||d825bce503d5b7005f307eaeac22f02e|796c5815752a170021838a78bf7fab34|0|0|0|95.07
2832|2015-02-05 10:19:00|fedc524b931a8dff4ffe72a7c6959990|2015-02-05 10:03:48|a22cedb9b07c05a005244a98f4155ef5|5.51|0.92|0.94|0||32ff5903d325a168eb666ca1b2872efd|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|92f41f6b12e5ec0a088d46f8f74912e7|5.74|2.87|1.57|0||bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34|10150ee58e6e4a8746148f3795398936|5.51|2.7|1.57|0||bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34|0|0|0|286.01
2833|2015-02-05 10:24:28|3bf334653b946a1c109ab5db66bd45d8|2015-02-05 09:35:26|09fe12ca0930a60e9393d35fe708e7f4|8.89|3.7|1.26|0|a38b030516e52b6f126fb96c159aba25|a240b3940110f9bd715b1a7a623f06ee|b7e3b0110f96213f5087034b92be487a|ad283ed54bf2e53aa34bd559fda94b84|15.7|15.7|1.26|0||5d7f92459adc7208db382fdf5d8f5896|796c5815752a170021838a78bf7fab34,6f735673e0cbf770a14c38aa256011a7|17183fb072531485d8eaef0baaf65114|6.76|4.5|1.57|0||b1f57b4c3876f032a2b0ea1f714b0940|796c5815752a170021838a78bf7fab34|0|0|0|139.49
2834|2015-02-05 10:30:05|5304c484c6cb8df392975ecaa4dcbe74|2015-02-03 13:02:43|0a0a18c1985e5a2580968bbc90492574|2.5|2.08|1.57|0|a38b030516e52b6f126fb96c159aba25|ff897252b17f195b5216eef189a775ab|b7e3b0110f96213f5087034b92be487a|4f56c30684528eb1705322ee373d09d9|5|0.6|6.28|0|f6601412b868a05c118961e9d7869bc8|fee2c21073bf07c9cd87566fe98fcfb2|7a04f5ee0a1363e6af5ca20434ed72a0|be1a015b2edaa9ee7458d73cb1d7bf0b|4.49|1.09|1.26|0|f6601412b868a05c118961e9d7869bc8|00a3b2ee4b18f3a5932741a71b5b46ae|796c5815752a170021838a78bf7fab34|0|0|0|187.46
2835|2015-02-05 10:34:11|0f01666f3cb59fb44e3819ae80e99ccd|2015-02-03 18:02:52|e101901fff69bc769f55e736a052ff0a|6.02|2.41|1.57|0|304979e999d95fc59d85cba5f1633595|a61c305e2a9069d1d9b0284b5dcd2ae6|e73355e7a58b57d741111e7ab3855265|f2e5f12fce177892311fc641d9f01dcb|17.55|3.51|0.94|0||bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34|b45953361fd8dbf58b4078e8dfdacbff|2.5|2.5|1.57|0|f6601412b868a05c118961e9d7869bc8|00a3b2ee4b18f3a5932741a71b5b46ae|796c5815752a170021838a78bf7fab34|0|0|0|295.04
2836|2015-02-05 10:34:39|15a562b34874408111f5ac9c47447746|2015-02-05 10:04:22|bb623910da0cd111d78b795070b3a081|10.98|3.43|1.57|0|f6601412b868a05c118961e9d7869bc8|645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a|7c42e0107fb81168b50cd4079d7ecf8d|2.73|0.78|1.57|1|4e03e74099990e8529eb7e7328220af1|008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc|d68b5b223929922fb7abc1f5038dacba|2.73|0.55|1.57|1|4e03e74099990e8529eb7e7328220af1|8b3a0dbc4af76748e7432f9ca3a8c4ff|796c5815752a170021838a78bf7fab34|0|0|0|215.71
2837|2015-02-05 10:35:46|2119af66a296e1098d3a23236ed5265f|2015-02-04 13:06:20|87848826392cbc7b22efb5d76d3fea57|6.81|5.23|1.26|1|4e03e74099990e8529eb7e7328220af1|c2edc4102bfcb5992539274018c6e1ef|b7e3b0110f96213f5087034b92be487a|36109bfe74181b08ed9d818cefd6fc9c|5.74|1.59|1.57|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc|a9e0302c40e953fe633c4c68b18902eb|8.8|3.14|1.26|0||5d7f92459adc7208db382fdf5d8f5896|796c5815752a170021838a78bf7fab34|0|0|0|110.96
2838|2015-02-05 10:51:49|6ba569ff6994e85b8d60f3f2e4baf4cc|2015-02-03 13:13:09|93767aadb303d200423aa56ad08f0ce1|2.73|0.55|1.26|0||5b5714af4a2acb5ea5a65c7e0466e9e4|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7|ccd317eeca766a27253bb01f6b1f5a06|2.73|5.46|1.57|0||297a183a25dfbb62b6915563508a007b|f74dc92e8e6835ab41d6cb2ca7fc70f9|37a316e508b55b3e71952fbb583c888a|5.37|3.58|1.57|0||b789e1e084ce16dc492b54b96534f2bb|f929d7624d13f00e1ca52c9edb5c03ba|0|0|0|268.51
2839|2015-02-05 10:57:54|1af189ba003fd4843d7d784089ddc1e3|2015-02-05 10:22:52|20487ba37cbf2bfb3b413ce0bd5d4a86|5.14|1.9|0.94|0|f6601412b868a05c118961e9d7869bc8|920c97ba22e2235de589e5cc9b391709|b78123c345b9f8a300a7fac7a735a8bd|855592f0bbbcd01a2547434dcefca720|7.97|1.59|1.88|0|304979e999d95fc59d85cba5f1633595|041a02d031057ba1c2e210fe6b0db0f4|f12c4112c9ea685dc2d2705b1448bfbc,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7|3064631038c09ee37f8e4ff5cbe2895e|3.98|3.98|1.88|0|304979e999d95fc59d85cba5f1633595|719076d25a5d21b11a8534341545823b|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|1|1|0|146.2
2840|2015-02-05 10:59:12|e06ba953ac735c44736d31f4beab445b|2015-02-05 10:16:15|4b7f8cd394ebc65414c182e7261127f4|2.73|2.09|1.57|0|a38b030516e52b6f126fb96c159aba25|e07e0204e8a62673afc9ad29b4f79f4a|b7e3b0110f96213f5087034b92be487a|6475f19db96f87bff15080bf16cab05f|7.36|2.04|1.88|1|4e03e74099990e8529eb7e7328220af1|0410dd2df16de2ce13b4b0279ebd8e6b|f12c4112c9ea685dc2d2705b1448bfbc,667daa357f8999be0805a6d62d7d3970|7a4937692c1c8d165e636bce47aba77d|4.4|4.88|2.2|0|304979e999d95fc59d85cba5f1633595|6836a7a8561303059584cc9ec4c51d0d|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|196.22
2841|2015-02-05 11:12:02|80fb8d1fd37e19a0354f1408683c40d9|2015-02-03 21:39:23|bd16bf75950f9411d53b462139b79a4e|3.43|1.14|1.88|0||9dd2e08bd0e33f57518607d8d96d8ffb|796c5815752a170021838a78bf7fab34|e2698cb319a492cd506a36cd1e0e3edd|2.92|3.59|1.57|0||f8ba668bc631529702741e476c6d81c0|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf|20f6d1cd039e529a1b90a50682f71ac0|4.49|5.98|1.57|0||81d4b0cc769edb022f583b80fbeb1876|f929d7624d13f00e1ca52c9edb5c03ba|0|0|0|319.77
2842|2015-02-05 11:14:33|c57a6597a050e1fd21fa2bfa48fcff61|2015-02-03 12:13:04|9cc12335b69b3f233b49f7023c3b191d|5.93|3.95|2.51|0|304979e999d95fc59d85cba5f1633595|1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7|b0153e6e55531803ebc153e8d9e73e8c|6.02|1.2|2.2|1|4e03e74099990e8529eb7e7328220af1|7de50d28d59f72c28e762dbf764fb7db|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|3dd29fcb0310e60b037e6c3f509ef4b5|5.51|1.1|1.88|1|4e03e74099990e8529eb7e7328220af1|7de50d28d59f72c28e762dbf764fb7db|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|0|1|0|187.37
2843|2015-02-05 11:19:15|843637771cf902a6b658115ec01e2999|2015-02-03 13:33:22|b2c31466671d197d39d472a8bbdd025a|3.61|2.41|1.88|0|a38b030516e52b6f126fb96c159aba25|e07e0204e8a62673afc9ad29b4f79f4a|b7e3b0110f96213f5087034b92be487a|31a9f197c555af508e00a4ed02bf7093|3.33|0.67|0.63|1|4e03e74099990e8529eb7e7328220af1|008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc,667daa357f8999be0805a6d62d7d3970|d8384c6897451d30bc31bac99fedc3d6|3.24|3.59|1.57|0|304979e999d95fc59d85cba5f1633595|39e4f48802c4f1dfa349ef08ae751901|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|359.78
2844|2015-02-05 11:27:39|e64f5a0a7314864cfae43f0cdf038efd|2015-02-05 11:12:26|63ee2c1f6b48bbb7503ac6af95d0e5d6|10.1|2.1|1.57|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc,6f735673e0cbf770a14c38aa256011a7|4270374b0780f856a6afdf98bf759f1a|2.73|0.88|1.26|0|304979e999d95fc59d85cba5f1633595|e006513b5c7be290e81c8bd614362d07|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|e3c1ce2719d781a0337007c57cf51594|4.58|0.76|0.94|0||ef461633061718c7d0a47677fad3372f|1f26675d7c5cfea5899291a241171282|0|0|0|97.85
2845|2015-02-05 11:31:12|b4119ddbe5c4857f8a23145fcb6951bd|2015-02-03 19:37:02|16dc69fb08bed5746853f39b58915e91|8.43|3.51|1.88|0|f6601412b868a05c118961e9d7869bc8|645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a|ee6f2054cd2fd920a1663ce8c710dc9d|3.89|1.95|1.57|0|60911b4dbbed5feea938890a46ae07be|b9c121ce36257d322a433528fc63d649|7a04f5ee0a1363e6af5ca20434ed72a0|d010db2a819ec9af128e22dbe672117a|3.98|2.74|1.57|1|4e03e74099990e8529eb7e7328220af1|2dee6f7c3803c276198a2d743f012863|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970,acd2ceca1bb5baf9ae8429fab2b0192b|1|0|0|190.7
2846|2015-02-05 11:47:29|95096c3ee688694b88d8af2090b01cb8|2015-02-05 11:15:44|da221c831cf065d12b858e10a8e56bc0|16.3|2.04|1.88|0|f6601412b868a05c118961e9d7869bc8|920c97ba22e2235de589e5cc9b391709|b78123c345b9f8a300a7fac7a735a8bd,9ebaa35411ef69b93eb958ce880669f3,6f735673e0cbf770a14c38aa256011a7|412b7a64fcc4eb9eefd508c26b6ee935|7.87|0|1.57|0||6d7ba606f769a0327c1c111ef8d0a681|f929d7624d13f00e1ca52c9edb5c03ba|09fe12ca0930a60e9393d35fe708e7f4|8.89|3.7|1.26|0|a38b030516e52b6f126fb96c159aba25|a240b3940110f9bd715b1a7a623f06ee|b7e3b0110f96213f5087034b92be487a|0|0|0|185.75
2847|2015-02-05 11:47:56|415e3c76507fb1a341e25f14cbbf5b20|2015-02-05 11:13:05|9ee26f2233ac86db28c5927ef8c650e7|6.21|8.86|1.57|0|4381fb749ac14947ba674d72e3e99943|a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a,ac6d9e2b42dff101d8e6e5582d7a45cf,a0ae3bad823bea2ffa642bf47daa4a77|970f98c8c80e6848a3da630b0f1ca2c8|4.49|1.46|1.88|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc|f6e5946368c1d63728aa3020536c7381|8.75|7|1.57|0||bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34|0|0|0|143.61
2848|2015-02-05 11:57:13|0cda039c17b5889ff8c06317705a8531|2015-02-05 11:02:01|22b09cf6cd5b463c54691f26cc1e5723|5.23|4.19|1.57|0|304979e999d95fc59d85cba5f1633595|6836a7a8561303059584cc9ec4c51d0d|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7|b358e36cba7cc96d52efd5a597fa4fe8|3.29|0|1.88|1||cb868215af7137609b8ee9dfdd7b6181|f929d7624d13f00e1ca52c9edb5c03ba|bf6973946791fc9f95a763fe5b267f84|3.06|3.06|1.57|1|4e03e74099990e8529eb7e7328220af1|113593efe095675415192b4aa1ab8653|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970|1|1|0|251.6
2849|2015-02-05 12:07:38|7463521b96d4362805e3fe7572328ba2|2015-02-05 11:16:24|150245ceb8b67ba3c0f23b208f853693|5.51|2.2|1.26|0||2ef931ec37855444a94b2e752e32d96e|b7e3b0110f96213f5087034b92be487a|c78d711ae107aeeb0406305304cca4a9|3.47|0.69|0.94|1|4e03e74099990e8529eb7e7328220af1|008b99d9c2fd9d58dd1483e364f8e8d3|f12c4112c9ea685dc2d2705b1448bfbc,667daa357f8999be0805a6d62d7d3970|fc0fdfd66447771e5e8f8e63715c7caa|5.93|3.52|0.94|0||5d7f92459adc7208db382fdf5d8f5896|796c5815752a170021838a78bf7fab34|1|0|0|283
2850|2015-02-05 12:10:47|8954d878ce5aa76c3f77c4715c00215b|2015-02-04 11:54:40|38fa8bf3503098829e52a1022f22d874|10.74|10.74|1.26|0|f6601412b868a05c118961e9d7869bc8|5d7f92459adc7208db382fdf5d8f5896|796c5815752a170021838a78bf7fab34|a9c38eeb1fe402febed71e38cbe80e92|5.09|5.09|1.57|0|f6601412b868a05c118961e9d7869bc8|89f4ebbb12bbed5670bcdcb48884abc8|796c5815752a170021838a78bf7fab34|b8bdcce8cda5bf0bac730bdee3c1055b|3.43|0.8|0.94|0||97f4024e6c3543feb52d9fa8cdb67ae6|796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77|0|0|0|205.11
2851|2015-02-05 12:15:17|dc0bf304951daef2e86317eeefc8188f|2015-02-05 10:38:09|198a687595c42b41be44b8196d98a9d1|12.04|12.04|1.26|0||645dd2d872e6d5f4db5598ddecc789d2|b7e3b0110f96213f5087034b92be487a|4043f2f1e678e13650ae105ffbf52e49|4.58|1.91|1.88|1|4e03e74099990e8529eb7e7328220af1|daf40da25b745f9c176c910885d8c1d3|f12c4112c9ea685dc2d2705b1448bfbc|d23f5484f5ba0ad99931a2f30fce4596|10|1.11|1.26|0||5e24ab46af72b5605beaafbf6e36d551|1f26675d7c5cfea5899291a241171282|0|1|0|238.96
2852|2015-02-05 12:51:05|02b066d9602287d108020406fe6aef17|2015-02-03 12:36:42|0855eb40049ad7cd43a66d174b7b5d2f|7.32|2.93|0.94|1|4e03e74099990e8529eb7e7328220af1|a240b3940110f9bd715b1a7a623f06ee|b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970,a0ae3bad823bea2ffa642bf47daa4a77|55636a38e126f5c6e4589762ce70b324|3.52|3.91|1.88|0|304979e999d95fc59d85cba5f1633595|6836a7a8561303059584cc9ec4c51d0d|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,4b3e2dbd4d59c43bf6982405a5f7fce7|bff0084c8c212028e6949ad09e0e8137|10.84|1.2|0.94|0||5e24ab46af72b5605beaafbf6e36d551|1f26675d7c5cfea5899291a241171282|0|0|0|220.67
2853|2015-02-05 13:11:03|91af8458eb50f3b9819055721e2d91e2|2015-02-05 12:39:03|321d54c043990289c6659a1e62ef0d6e|5.46|4.55|1.26|0||a7ac75fff375132f9b4753d55aada511|b7e3b0110f96213f5087034b92be487a,4b3e2dbd4d59c43bf6982405a5f7fce7|560863f5e55fa08fa6ddf5e192deb45e|6.67|1.31|1.57|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc|070802e0edd74cc3ec8d2b3ba30d4459|3.52|2.34|2.2|0|304979e999d95fc59d85cba5f1633595|97f4024e6c3543feb52d9fa8cdb67ae6|796c5815752a170021838a78bf7fab34,ac6d9e2b42dff101d8e6e5582d7a45cf,9ebaa35411ef69b93eb958ce880669f3,4b3e2dbd4d59c43bf6982405a5f7fce7|1|1|0|226.97
2854|2015-02-05 13:11:31|2bf0e15352d0d0bbb47d671b70cfff15|2015-02-03 14:41:48|959f54c25233daca145a20c103a27cc7|5.84|5.84|1.57|0|788c2fd7ba973489e6529275c01211db|c2edc4102bfcb5992539274018c6e1ef|b7e3b0110f96213f5087034b92be487a|02e7f3b57cb9a64ab24052b32fef57e4|9.22|1.84|1.57|0||041a02d031057ba1c2e210fe6b0db0f4|f12c4112c9ea685dc2d2705b1448bfbc|c721d160fa4709d2fa429e8c374c6710|4.91|2.45|2.2|1|4e03e74099990e8529eb7e7328220af1|d1b083d764bac332ee2715c369cf7ec1|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|0|0|0|188.16
2855|2015-02-05 13:13:26|ddcb2d87b04e06ac572a66635d0f20c1|2015-02-03 12:54:53|1807a139da0082b752f663b57f288f60|5.51|2.2|1.57|0|f6601412b868a05c118961e9d7869bc8|1ef19c9784479b56fef6f611f635cac3|f03040c27bfa597712980825477b32d5|8094b88927f5c01ebb6ab371e8723b1b|3.7|1.08|1.26|0||369e08938fbb263ee8d7700a909231c3|f03040c27bfa597712980825477b32d5|a4eda7e87b4123dc47f516c508a8690d|2.73|2.73|1.88|0|f6601412b868a05c118961e9d7869bc8|1ef19c9784479b56fef6f611f635cac3|f03040c27bfa597712980825477b32d5|0|0|0|540.62
2856|2015-02-05 13:14:44|fb434bd28e00c2565fc5c4a43bba4c20|2015-02-05 13:00:49|bf6973946791fc9f95a763fe5b267f84|3.06|3.06|1.57|1|4e03e74099990e8529eb7e7328220af1|113593efe095675415192b4aa1ab8653|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970|8f13edb27aa7a04923ec21d0b85e291f|8.29|1.66|1.26|1|4e03e74099990e8529eb7e7328220af1|94a7d11a8972ed94819c748a1d1b42f8|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970,ac6d9e2b42dff101d8e6e5582d7a45cf|525490076502d867e081b3bc34459d43|2.32|8.9|1.26|1|4e03e74099990e8529eb7e7328220af1|c6c09263ddbac092fa9decae04aadbec|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|1|0|1|205.43
2857|2015-02-05 13:35:30|ee09db8c4d1167ce12bb73253a1bee00|2015-02-03 12:59:47|bd6402915feb3dd717c579f3f133ba22|12.92|12.92|2.2|0||94a7d11a8972ed94819c748a1d1b42f8|796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77,4b3e2dbd4d59c43bf6982405a5f7fce7|1e6b3455fe8b435347cee8d937773b12|6.67|1.11|1.57|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc,6f735673e0cbf770a14c38aa256011a7|3c5812d1dc9590252395688d57970a89|4.58|0.92|1.26|0||5887515e36ff538b8c0f4a3eee4dc06b|f74dc92e8e6835ab41d6cb2ca7fc70f9|0|0|0|193.3
2858|2015-02-05 13:40:16|2bd02fe07b43f13e29d34e8d6d767179|2015-02-03 12:46:40|497784108ada2a2aae8978188701549e|2.32|1.16|1.26|0||bc9a47aafbf15f17451830057947f0a3|b78123c345b9f8a300a7fac7a735a8bd,a0ae3bad823bea2ffa642bf47daa4a77|40e646a474da0c34038d2dd918a341da|8.71|8.71|1.26|0|304979e999d95fc59d85cba5f1633595|bd5a15b6ecba1a9f17cd38de3d72fda2|796c5815752a170021838a78bf7fab34,4b3e2dbd4d59c43bf6982405a5f7fce7|388e83cd481bfa28b56cbc9649f4c9ce|5.93|4.56|1.26|0|304979e999d95fc59d85cba5f1633595|c422235922e1e81fa6398efe010b9a90|4b3e2dbd4d59c43bf6982405a5f7fce7|0|0|0|323.38
2859|2015-02-05 13:49:25|de6652636f485e227d34309982a41cb9|2015-02-03 12:32:56|f89ea8f09c1d6f6f51b6523aa81ac94f|8.61|1.72|1.26|0||5fe8380a433b236f73295914a097adcf|796c5815752a170021838a78bf7fab34|2a97280ff9525cd68f007044a4385b61|2.73|0.36|1.88|0|f6601412b868a05c118961e9d7869bc8|5887515e36ff538b8c0f4a3eee4dc06b|f74dc92e8e6835ab41d6cb2ca7fc70f9|95a665a99bc32df789fe4e32689a1d61|7.5|1.25|0.94|0|f6601412b868a05c118961e9d7869bc8|113593efe095675415192b4aa1ab8653|b78123c345b9f8a300a7fac7a735a8bd,6f735673e0cbf770a14c38aa256011a7|0|0|1|96.46
2860|2015-02-05 13:57:24|f00195ca3751ee7796e0e1e7a42ff9ad|2015-02-03 20:25:27|d11bd5de9105a0fa91284594f2359acd|4.54|1.56|0.94|0|f6601412b868a05c118961e9d7869bc8|920c97ba22e2235de589e5cc9b391709|b78123c345b9f8a300a7fac7a735a8bd|e9dc3dc0452ffa2c22c6d0ef1c8f54b6|3.98|10.21|1.88|0||e8f2ae4556952195821c46ea2da1d21c|796c5815752a170021838a78bf7fab34,9ebaa35411ef69b93eb958ce880669f3,a0ae3bad823bea2ffa642bf47daa4a77|f5a57ab99059881771337dbb0075f62b|3.66|0|1.57|0||d825bce503d5b7005f307eaeac22f02e|796c5815752a170021838a78bf7fab34|0|0|0|221.45
2861|2015-02-05 14:09:45|91fd19e7ba26995d00a01ebf2f020b03|2015-02-03 18:58:00|d41a5d0434a9806549032c00230b628c|6.02|2.32|1.88|0||ca7734a09ece2e6d5f3535b2b7e31fe0|b7e3b0110f96213f5087034b92be487a,ac6d9e2b42dff101d8e6e5582d7a45cf,6f735673e0cbf770a14c38aa256011a7|33a9f69955291c61356d96f0e4fb672e|5.84|1.32|1.57|0|60911b4dbbed5feea938890a46ae07be|b9c121ce36257d322a433528fc63d649|7a04f5ee0a1363e6af5ca20434ed72a0|b9ff0d40b9c41d598e3c36494654bf2f|5.51|1.37|1.88|0||1ba3059382b4d1db6dfe2e3d484a6d98|796c5815752a170021838a78bf7fab34,a0ae3bad823bea2ffa642bf47daa4a77|1|1|0|188.62
2862|2015-02-05 14:37:40|553abe1e2a9d825fe3d443699f738f25|2015-02-03 17:57:46|5e35cfad6fb373945cdd97e7f0e836fe|2.96|0|1.26|1|4e03e74099990e8529eb7e7328220af1|dc140663301ed170b7e065adbe4ab044|b78123c345b9f8a300a7fac7a735a8bd,667daa357f8999be0805a6d62d7d3970|9ab445784df3ad07e644480b89814ec2|3.66|1.82|1.26|0||a2157bce965eeb5ba02b77e704dcca7b|796c5815752a170021838a78bf7fab34|88fe91871853f7cc2460d38e5ceb2c1e|2.96|2.96|1.57|0||8709c622a524b70a29ec1da3a278bb11|796c5815752a170021838a78bf7fab34|0|0|0|101.93
2863|2015-02-05 14:45:03|2ccda64963d77b9bf5819f7a68bf6bb9|2015-02-05 14:41:15|a35974920ba3c9b3a6e50a89910e6b81|9.17|2.04|0.94|1|4e03e74099990e8529eb7e7328220af1|c06dc2b4a5f7ecdfa27a83acf7a29423|b7e3b0110f96213f5087034b92be487a,667daa357f8999be0805a6d62d7d3970|8a344aa6f5e9c9cbae7b8e1643932b50|8.29|3.32|0.94|1|4e03e74099990e8529eb7e7328220af1|c062480d27f1c080c666718888417818|f12c4112c9ea685dc2d2705b1448bfbc,667daa357f8999be0805a6d62d7d3970|562dbd7be71bc7decb345060ff8b651a|6.11|2.45|1.57|1|4e03e74099990e8529eb7e7328220af1|9dd2e08bd0e33f57518607d8d96d8ffb|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970,acd2ceca1bb5baf9ae8429fab2b0192b,a0ae3bad823bea2ffa642bf47daa4a77|0|0|0|370.57
2864|2015-02-05 14:49:46|b7ff2c9a9309b19db230cc902dd1a0cf|2015-02-05 10:03:32|525490076502d867e081b3bc34459d43|2.32|8.9|1.26|1|4e03e74099990e8529eb7e7328220af1|c6c09263ddbac092fa9decae04aadbec|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|457acb887a5cdf770be2d0f718aa8668|4.58|0|1.88|1||c6c09263ddbac092fa9decae04aadbec|796c5815752a170021838a78bf7fab34,667daa357f8999be0805a6d62d7d3970|3b89fa2de1f008eefd6973091732b5b8|15.7|0|0.63|0||b437703d004458cef6cad503fdd3e124|f74dc92e8e6835ab41d6cb2ca7fc70f9|1|1|0|247.71
2865|2015-02-05 14:54:49|8ce17d80e8cc6694687594dcf9507015|2015-02-03 13:00:23|3684f8349bcdbdb769a92febdb505789|2.5|4.17|0.94|0|d141999a3cf396b48d34c066882990a4|bfdca7185ad7366f965590bab1417db5|b7e3b0110f96213f5087034b92be487a|b5288f15668b1103e6171684bb86a1ef|2.41|0.85|1.26|0|f6601412b868a05c118961e9d7869bc8|7ebc31798e2d38e862cc336f448781a9|f12c4112c9ea685dc2d2705b1448bfbc|28fed83805b3180e498551aa5ddacaaf|8.8|0|1.57|0||13b9412a5495ba81ac2e2df3bcdabe8f|796c5815752a170021838a78bf7fab34|0|0|0|903.74
2866|2015-02-05 14:56:21|53408780d1cf7f553400d28afc7d57e4|2015-02-03 12:13:56|72a50a12f4fbd3177af4f1b339506b96|5.46|1.76|1.26|0|f6601412b868a05c118961e9d7869bc8|920c97ba22e2235de589e5cc9b391709|b78123c345b9f8a300a7fac7a735a8bd|c66420ef4ac353e3cbb455c10c6a4e01|3.33|1.9|1.57|0||e12b2381d02e767dd2d210fdb1ae7bc2|f12c4112c9ea685dc2d2705b1448bfbc|1983b325d8e1a15ab31a47640c9e3b4a|11.07|7.37|1.57|0||36d4ea395ca86e30af5f9e2af9a0d70a|f74dc92e8e6835ab41d6cb2ca7fc70f9|0|0|0|148.05
